employee_id,employee_name,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,performance_rating
4092,Employee 4092,56,5.0,4,56.0,33,9.0,5.0,5.0,Low
4093,Employee 4093,32,7.0,4,50.0,32,7.0,8.0,6.0,Low
4094,Employee 4094,53,5.0,2,63.0,38,5.0,5.0,9.0,Low
4095,Employee 4095,54,8.0,3,51.0,41,6.0,7.0,6.0,Low
4096,Employee 4096,56,9.0,1,79.0,31,5.0,2.0,6.0,Low
4097,Employee 4097,37,6.0,2,61.0,42,7.0,7.0,7.0,Low
4098,Employee 4098,43,6.0,0,86.0,33,9.0,8.0,6.0,Low
4099,Employee 4099,33,9.0,1,87.0,37,9.0,5.0,5.0,Low
4100,Employee 4100,56,9.0,4,97.0,40,5.0,3.0,6.0,Low
4101,Employee 4101,35,9.0,3,64.0,42,9.0,6.0,8.0,Low
4102,Employee 4102,52,8.0,3,86.0,47,9.0,3.0,7.0,Low
4103,Employee 4103,58,6.0,2,60.0,39,6.0,5.0,6.0,Low
4104,Employee 4104,21,8.0,1,75.0,38,8.0,8.0,6.0,Low
4105,Employee 4105,58,5.0,0,92.0,41,7.0,4.0,7.0,Low
4106,Employee 4106,20,8.0,3,71.0,48,7.0,5.0,8.0,Low
4107,Employee 4107,23,5.0,1,99.0,45,5.0,7.0,7.0,Low
4108,Employee 4108,58,5.0,2,90.0,36,7.0,8.0,7.0,Low
4109,Employee 4109,23,6.0,2,61.0,32,8.0,7.0,6.0,Low
4110,Employee 4110,31,5.0,4,89.0,34,7.0,7.0,8.0,Low
4111,Employee 4111,42,8.0,0,55.0,42,7.0,6.0,5.0,Low
4112,Employee 4112,33,5.0,4,86.0,44,9.0,7.0,9.0,Low
4113,Employee 4113,56,6.0,1,52.0,48,9.0,6.0,7.0,Low
4114,Employee 4114,32,9.0,2,86.0,43,7.0,1.0,8.0,Low
4115,Employee 4115,51,9.0,0,89.0,42,5.0,2.0,9.0,Low
4116,Employee 4116,28,8.0,1,65.0,33,5.0,2.0,8.0,Low
4117,Employee 4117,38,5.0,4,73.0,42,5.0,8.0,6.0,Low
4118,Employee 4118,25,5.0,0,90.0,35,7.0,7.0,7.0,Low
4119,Employee 4119,32,7.0,2,59.0,33,7.0,4.0,8.0,Low
4120,Employee 4120,50,9.0,2,63.0,37,7.0,1.0,6.0,Low
4121,Employee 4121,25,9.0,1,66.0,38,6.0,2.0,5.0,Low
4122,Employee 4122,37,5.0,4,67.0,44,7.0,9.0,7.0,Low
4123,Employee 4123,35,9.0,1,79.0,43,6.0,5.0,7.0,Low
4124,Employee 4124,27,9.0,2,58.0,35,9.0,5.0,8.0,Low
4125,Employee 4125,35,6.0,4,85.0,46,9.0,7.0,9.0,Low
4126,Employee 4126,32,6.0,0,87.0,35,9.0,9.0,7.0,Low
4127,Employee 4127,44,9.0,1,62.0,49,5.0,9.0,7.0,Low
4128,Employee 4128,26,8.0,4,65.0,40,6.0,4.0,9.0,Low
4129,Employee 4129,36,9.0,2,70.0,39,7.0,9.0,9.0,Low
4130,Employee 4130,44,7.0,3,93.0,34,7.0,4.0,9.0,Low
4131,Employee 4131,29,5.0,1,74.0,35,9.0,1.0,6.0,Low
4132,Employee 4132,29,7.0,1,83.0,43,7.0,9.0,9.0,Low
4133,Employee 4133,47,7.0,4,71.0,32,9.0,3.0,5.0,Low
4134,Employee 4134,26,9.0,3,74.0,49,9.0,2.0,7.0,Low
4135,Employee 4135,50,8.0,3,88.0,40,7.0,6.0,8.0,Low
4136,Employee 4136,58,5.0,3,77.0,40,6.0,2.0,8.0,Low
4137,Employee 4137,45,7.0,1,66.0,42,7.0,6.0,5.0,Low
4138,Employee 4138,30,6.0,3,58.0,36,8.0,9.0,6.0,Low
4139,Employee 4139,52,6.0,0,87.0,36,6.0,7.0,5.0,Low
4140,Employee 4140,23,7.0,3,96.0,40,8.0,1.0,9.0,Low
4141,Employee 4141,26,7.0,2,85.0,46,9.0,1.0,8.0,Low
4142,Employee 4142,26,9.0,2,54.0,36,9.0,7.0,5.0,Low
4143,Employee 4143,36,8.0,3,75.0,41,5.0,3.0,9.0,Low
4144,Employee 4144,47,6.0,3,85.0,40,6.0,7.0,7.0,Low
4145,Employee 4145,36,9.0,0,94.0,49,9.0,5.0,7.0,Low
4146,Employee 4146,28,8.0,0,65.0,38,5.0,3.0,8.0,Low
4147,Employee 4147,58,5.0,0,75.0,37,6.0,8.0,8.0,Low
4148,Employee 4148,27,9.0,4,97.0,36,5.0,7.0,8.0,Low
4149,Employee 4149,28,8.0,0,91.0,44,7.0,2.0,7.0,Low
4150,Employee 4150,25,8.0,3,97.0,47,7.0,5.0,7.0,Low
4151,Employee 4151,21,5.0,1,76.0,45,5.0,3.0,7.0,Low
4152,Employee 4152,28,7.0,3,64.0,34,6.0,7.0,6.0,Low
4153,Employee 4153,31,6.0,3,74.0,49,7.0,4.0,5.0,Low
4154,Employee 4154,52,5.0,2,91.0,31,5.0,2.0,5.0,Low
4155,Employee 4155,57,6.0,4,52.0,32,7.0,3.0,6.0,Low
4156,Employee 4156,37,6.0,1,98.0,44,6.0,4.0,9.0,Low
4157,Employee 4157,38,7.0,3,97.0,37,7.0,8.0,6.0,Low
4158,Employee 4158,41,6.0,0,66.0,35,8.0,5.0,6.0,Low
4159,Employee 4159,26,8.0,0,64.0,46,7.0,8.0,7.0,Low
4160,Employee 4160,48,7.0,1,80.0,30,9.0,2.0,7.0,Low
4161,Employee 4161,50,7.0,0,59.0,37,6.0,4.0,6.0,Low
4162,Employee 4162,24,5.0,4,65.0,46,8.0,3.0,8.0,Low
4163,Employee 4163,29,5.0,2,77.0,34,7.0,5.0,8.0,Low
4164,Employee 4164,49,7.0,3,91.0,31,9.0,1.0,8.0,Low
4165,Employee 4165,26,5.0,2,57.0,42,5.0,6.0,5.0,Low
4166,Employee 4166,24,9.0,1,93.0,35,7.0,9.0,8.0,Low
4167,Employee 4167,36,8.0,2,85.0,47,8.0,5.0,5.0,Low
4168,Employee 4168,21,8.0,0,79.0,36,9.0,9.0,6.0,Low
4169,Employee 4169,51,5.0,4,52.0,43,5.0,4.0,6.0,Low
4170,Employee 4170,56,6.0,3,73.0,33,7.0,7.0,9.0,Low
4171,Employee 4171,26,6.0,3,72.0,31,6.0,9.0,5.0,Low
4172,Employee 4172,46,9.0,1,64.0,36,6.0,1.0,5.0,Low
4173,Employee 4173,57,9.0,2,85.0,35,5.0,6.0,6.0,Low
4174,Employee 4174,56,6.0,2,98.0,43,7.0,9.0,8.0,Low
4175,Employee 4175,50,9.0,4,76.0,44,8.0,6.0,6.0,Low
4176,Employee 4176,37,7.0,3,50.0,33,5.0,7.0,5.0,Low
4177,Employee 4177,35,9.0,0,70.0,44,7.0,5.0,5.0,Low
4178,Employee 4178,43,6.0,0,86.0,31,8.0,1.0,6.0,Low
4179,Employee 4179,42,8.0,2,93.0,30,7.0,1.0,9.0,Low
4180,Employee 4180,34,6.0,2,59.0,49,7.0,2.0,8.0,Low
4181,Employee 4181,34,7.0,2,70.0,32,5.0,7.0,7.0,Low
4182,Employee 4182,20,9.0,0,63.0,34,5.0,4.0,5.0,Low
4183,Employee 4183,22,9.0,3,88.0,38,9.0,4.0,8.0,Low
4184,Employee 4184,23,7.0,1,95.0,34,7.0,7.0,9.0,Low
4185,Employee 4185,55,7.0,2,81.0,42,9.0,7.0,7.0,Low
4186,Employee 4186,45,5.0,4,63.0,45,5.0,2.0,8.0,Low
4187,Employee 4187,44,8.0,1,98.0,39,5.0,7.0,9.0,Low
4188,Employee 4188,32,9.0,0,60.0,44,6.0,2.0,8.0,Low
4189,Employee 4189,40,6.0,4,56.0,40,8.0,2.0,9.0,Low
4190,Employee 4190,58,7.0,0,67.0,47,9.0,7.0,7.0,Low
4191,Employee 4191,48,7.0,4,80.0,37,7.0,8.0,6.0,Low
4192,Employee 4192,32,8.0,4,99.0,45,9.0,1.0,5.0,Low
4193,Employee 4193,35,7.0,3,86.0,30,9.0,4.0,6.0,Low
4194,Employee 4194,24,5.0,1,69.0,31,9.0,8.0,6.0,Low
4195,Employee 4195,38,8.0,4,79.0,39,6.0,3.0,9.0,Low
4196,Employee 4196,47,9.0,4,76.0,43,8.0,3.0,5.0,Low
4197,Employee 4197,40,8.0,3,92.0,37,6.0,5.0,8.0,Low
4198,Employee 4198,20,7.0,4,57.0,37,7.0,8.0,7.0,Low
4199,Employee 4199,31,7.0,0,55.0,30,6.0,8.0,8.0,Low
4200,Employee 4200,33,7.0,1,63.0,45,9.0,2.0,7.0,Low
4201,Employee 4201,52,5.0,4,87.0,33,9.0,8.0,7.0,Low
4202,Employee 4202,34,5.0,2,69.0,33,6.0,7.0,8.0,Low
4203,Employee 4203,50,8.0,1,63.0,30,6.0,2.0,6.0,Low
4204,Employee 4204,25,5.0,0,96.0,46,7.0,8.0,9.0,Low
4205,Employee 4205,53,8.0,3,84.0,45,7.0,5.0,6.0,Low
4206,Employee 4206,24,9.0,0,52.0,36,7.0,6.0,9.0,Low
4207,Employee 4207,44,8.0,3,50.0,38,5.0,3.0,7.0,Low
4208,Employee 4208,54,7.0,4,98.0,34,7.0,2.0,9.0,Low
4209,Employee 4209,34,6.0,0,76.0,41,5.0,7.0,6.0,Low
4210,Employee 4210,54,8.0,3,71.0,46,7.0,8.0,8.0,Low
4211,Employee 4211,29,5.0,4,51.0,34,9.0,6.0,9.0,Low
4212,Employee 4212,33,6.0,1,56.0,37,8.0,2.0,6.0,Low
4213,Employee 4213,50,5.0,1,67.0,48,7.0,1.0,6.0,Low
4214,Employee 4214,48,5.0,2,97.0,39,9.0,5.0,5.0,Low
4215,Employee 4215,43,8.0,4,95.0,40,8.0,9.0,9.0,Low
4216,Employee 4216,54,7.0,4,87.0,41,5.0,5.0,5.0,Low
4217,Employee 4217,27,8.0,4,72.0,39,8.0,9.0,8.0,Low
4218,Employee 4218,23,9.0,3,68.0,41,6.0,4.0,7.0,Low
4219,Employee 4219,52,9.0,0,72.0,38,6.0,5.0,9.0,Low
4220,Employee 4220,35,9.0,4,72.0,38,8.0,3.0,5.0,Low
4221,Employee 4221,58,6.0,2,91.0,49,6.0,2.0,7.0,Low
4222,Employee 4222,43,6.0,4,68.0,46,5.0,6.0,9.0,Low
4223,Employee 4223,38,6.0,2,64.0,40,7.0,1.0,9.0,Low
4224,Employee 4224,56,9.0,4,95.0,48,9.0,3.0,9.0,Low
4225,Employee 4225,22,8.0,1,85.0,31,9.0,3.0,9.0,Low
4226,Employee 4226,38,6.0,3,73.0,36,6.0,9.0,6.0,Low
4227,Employee 4227,41,9.0,4,87.0,37,6.0,4.0,7.0,Low
4228,Employee 4228,53,6.0,1,66.0,40,7.0,2.0,6.0,Low
4229,Employee 4229,57,6.0,2,99.0,49,9.0,8.0,9.0,Low
4230,Employee 4230,25,6.0,0,65.0,37,6.0,5.0,6.0,Low
4231,Employee 4231,39,7.0,1,63.0,34,7.0,6.0,6.0,Low
4232,Employee 4232,48,7.0,0,60.0,44,8.0,2.0,6.0,Low
4233,Employee 4233,48,6.0,4,59.0,41,8.0,2.0,9.0,Low
4234,Employee 4234,27,6.0,2,94.0,39,7.0,1.0,7.0,Low
4235,Employee 4235,29,7.0,4,52.0,42,8.0,2.0,9.0,Low
4236,Employee 4236,54,8.0,4,67.0,40,7.0,4.0,5.0,Low
4237,Employee 4237,52,8.0,4,71.0,48,5.0,6.0,7.0,Low
4238,Employee 4238,31,7.0,2,69.0,44,9.0,9.0,8.0,Low
4239,Employee 4239,42,5.0,2,68.0,46,5.0,3.0,5.0,Low
4240,Employee 4240,37,8.0,1,73.0,40,9.0,1.0,9.0,Low
4241,Employee 4241,22,9.0,1,78.0,42,9.0,7.0,5.0,Low
4242,Employee 4242,47,9.0,0,99.0,49,9.0,4.0,5.0,Low
4243,Employee 4243,59,9.0,2,98.0,49,8.0,3.0,6.0,Low
4244,Employee 4244,28,8.0,1,93.0,38,8.0,3.0,9.0,Low
4245,Employee 4245,31,8.0,1,63.0,37,5.0,1.0,7.0,Low
4246,Employee 4246,45,9.0,2,74.0,42,5.0,1.0,9.0,Low
4247,Employee 4247,55,9.0,4,69.0,34,6.0,2.0,9.0,Low
4248,Employee 4248,33,8.0,2,59.0,39,5.0,5.0,6.0,Low
4249,Employee 4249,57,8.0,0,74.0,45,7.0,7.0,7.0,Low
4250,Employee 4250,45,9.0,0,71.0,47,8.0,5.0,6.0,Low
4251,Employee 4251,41,7.0,0,51.0,36,8.0,6.0,8.0,Low
4252,Employee 4252,39,7.0,0,63.0,35,9.0,1.0,5.0,Low
4253,Employee 4253,35,9.0,0,70.0,48,8.0,6.0,6.0,Low
4254,Employee 4254,48,8.0,4,95.0,31,7.0,8.0,6.0,Low
4255,Employee 4255,38,8.0,1,82.0,32,7.0,4.0,7.0,Low
4256,Employee 4256,49,5.0,1,95.0,38,6.0,8.0,7.0,Low
4257,Employee 4257,36,7.0,1,86.0,47,5.0,6.0,5.0,Low
4258,Employee 4258,33,8.0,3,87.0,36,8.0,4.0,5.0,Low
4259,Employee 4259,24,9.0,0,89.0,48,8.0,3.0,5.0,Low
4260,Employee 4260,59,6.0,2,52.0,38,9.0,1.0,6.0,Low
4261,Employee 4261,53,5.0,0,66.0,35,8.0,5.0,7.0,Low
4262,Employee 4262,52,6.0,0,57.0,49,6.0,9.0,5.0,Low
4263,Employee 4263,46,9.0,3,65.0,33,7.0,4.0,8.0,Low
4264,Employee 4264,23,7.0,2,93.0,38,8.0,2.0,6.0,Low
4265,Employee 4265,59,5.0,4,62.0,37,5.0,6.0,5.0,Low
4266,Employee 4266,42,5.0,2,99.0,31,5.0,1.0,8.0,Low
4267,Employee 4267,27,8.0,1,97.0,30,7.0,3.0,7.0,Low
4268,Employee 4268,41,7.0,1,93.0,45,5.0,7.0,5.0,Low
4269,Employee 4269,52,8.0,2,58.0,46,6.0,7.0,7.0,Low
4270,Employee 4270,58,6.0,4,68.0,30,7.0,2.0,7.0,Low
4271,Employee 4271,46,9.0,2,87.0,46,5.0,4.0,5.0,Low
4272,Employee 4272,27,5.0,0,85.0,39,5.0,1.0,5.0,Low
4273,Employee 4273,29,5.0,4,65.0,42,5.0,1.0,8.0,Low
4274,Employee 4274,24,6.0,3,89.0,45,8.0,4.0,5.0,Low
4275,Employee 4275,57,8.0,0,55.0,40,7.0,6.0,6.0,Low
4276,Employee 4276,45,8.0,1,70.0,46,6.0,4.0,7.0,Low
4277,Employee 4277,41,5.0,1,54.0,46,8.0,6.0,5.0,Low
4278,Employee 4278,22,9.0,3,82.0,48,8.0,8.0,6.0,Low
4279,Employee 4279,41,9.0,4,50.0,31,9.0,2.0,7.0,Low
4280,Employee 4280,41,7.0,0,79.0,45,8.0,1.0,5.0,Low
4281,Employee 4281,24,9.0,2,52.0,37,9.0,2.0,7.0,Low
4282,Employee 4282,25,5.0,4,80.0,39,9.0,4.0,7.0,Low
4283,Employee 4283,20,8.0,0,82.0,45,6.0,2.0,6.0,Low
4284,Employee 4284,34,6.0,4,82.0,49,6.0,9.0,5.0,Low
4285,Employee 4285,20,6.0,4,50.0,30,8.0,8.0,6.0,Low
4286,Employee 4286,55,9.0,1,71.0,37,8.0,1.0,9.0,Low
4287,Employee 4287,20,7.0,2,75.0,49,9.0,9.0,9.0,Low
4288,Employee 4288,40,6.0,1,91.0,37,7.0,4.0,5.0,Low
4289,Employee 4289,54,6.0,3,99.0,49,8.0,6.0,6.0,Low
4290,Employee 4290,49,6.0,2,91.0,46,5.0,5.0,7.0,Low
4291,Employee 4291,21,8.0,0,73.0,44,9.0,6.0,8.0,Low
4292,Employee 4292,27,5.0,0,72.0,34,5.0,2.0,5.0,Low
4293,Employee 4293,27,7.0,4,70.0,37,7.0,2.0,6.0,Low
4294,Employee 4294,23,7.0,2,70.0,42,5.0,2.0,5.0,Low
4295,Employee 4295,38,7.0,1,94.0,37,5.0,8.0,9.0,Low
4296,Employee 4296,35,9.0,4,85.0,48,8.0,6.0,7.0,Low
4297,Employee 4297,44,7.0,0,75.0,37,8.0,9.0,5.0,Low
4298,Employee 4298,50,5.0,4,79.0,33,7.0,7.0,7.0,Low
4299,Employee 4299,37,8.0,2,70.0,46,7.0,7.0,6.0,Low
4300,Employee 4300,58,7.0,4,74.0,38,9.0,4.0,6.0,Low
4301,Employee 4301,54,7.0,1,77.0,48,7.0,9.0,6.0,Low
4302,Employee 4302,49,5.0,0,88.0,40,7.0,5.0,8.0,Low
4303,Employee 4303,23,5.0,2,68.0,31,6.0,2.0,6.0,Low
4304,Employee 4304,24,5.0,0,72.0,38,7.0,2.0,5.0,Low
4305,Employee 4305,20,5.0,0,90.0,34,9.0,2.0,5.0,Low
4306,Employee 4306,24,6.0,2,76.0,31,9.0,1.0,9.0,Low
4307,Employee 4307,35,6.0,0,97.0,41,8.0,1.0,9.0,Low
4308,Employee 4308,29,9.0,4,83.0,39,5.0,6.0,7.0,Low
4309,Employee 4309,55,6.0,0,77.0,33,8.0,6.0,7.0,Low
4310,Employee 4310,49,8.0,4,67.0,39,6.0,8.0,6.0,Low
4311,Employee 4311,49,9.0,2,80.0,35,9.0,8.0,9.0,Low
4312,Employee 4312,24,7.0,3,84.0,33,9.0,9.0,5.0,Low
4313,Employee 4313,39,8.0,4,79.0,47,6.0,4.0,7.0,Low
4314,Employee 4314,20,7.0,3,96.0,42,5.0,5.0,6.0,Low
4315,Employee 4315,21,8.0,2,89.0,33,9.0,3.0,7.0,Low
4316,Employee 4316,42,7.0,4,83.0,44,8.0,2.0,8.0,Low
4317,Employee 4317,55,9.0,0,74.0,33,6.0,4.0,5.0,Low
4318,Employee 4318,39,9.0,0,52.0,36,5.0,3.0,5.0,Low
4319,Employee 4319,29,6.0,3,66.0,49,8.0,1.0,9.0,Low
4320,Employee 4320,46,7.0,1,54.0,32,8.0,5.0,6.0,Low
4321,Employee 4321,26,9.0,0,90.0,39,7.0,1.0,5.0,Low
4322,Employee 4322,45,5.0,2,57.0,43,8.0,1.0,6.0,Low
4323,Employee 4323,27,9.0,0,75.0,45,8.0,6.0,9.0,Low
4324,Employee 4324,21,5.0,0,75.0,43,5.0,5.0,8.0,Low
4325,Employee 4325,53,8.0,4,67.0,47,9.0,1.0,9.0,Low
4326,Employee 4326,58,7.0,4,53.0,41,7.0,2.0,7.0,Low
4327,Employee 4327,26,7.0,0,76.0,45,8.0,8.0,5.0,Low
4328,Employee 4328,50,7.0,3,89.0,34,9.0,7.0,8.0,Low
4329,Employee 4329,54,8.0,3,69.0,30,6.0,3.0,7.0,Low
4330,Employee 4330,54,5.0,2,70.0,49,8.0,4.0,6.0,Low
4331,Employee 4331,39,5.0,2,70.0,39,5.0,8.0,5.0,Low
4332,Employee 4332,35,5.0,1,78.0,33,9.0,6.0,8.0,Low
4333,Employee 4333,41,9.0,2,57.0,43,6.0,2.0,5.0,Low
4334,Employee 4334,54,7.0,4,80.0,45,9.0,1.0,8.0,Low
4335,Employee 4335,23,7.0,3,77.0,49,8.0,4.0,9.0,Low
4336,Employee 4336,30,7.0,4,71.0,42,7.0,7.0,6.0,Low
4337,Employee 4337,22,5.0,1,72.0,41,6.0,2.0,7.0,Low
4338,Employee 4338,50,6.0,4,81.0,49,9.0,9.0,6.0,Low
4339,Employee 4339,23,9.0,4,98.0,46,6.0,2.0,6.0,Low
4340,Employee 4340,21,8.0,2,59.0,39,6.0,2.0,5.0,Low
4341,Employee 4341,20,9.0,0,99.0,34,7.0,4.0,8.0,Low
4342,Employee 4342,48,8.0,1,94.0,31,9.0,7.0,9.0,Low
4343,Employee 4343,48,7.0,0,68.0,34,5.0,9.0,6.0,Low
4344,Employee 4344,24,8.0,3,52.0,31,8.0,1.0,8.0,Low
4345,Employee 4345,33,5.0,3,87.0,38,9.0,9.0,8.0,Low
4346,Employee 4346,20,9.0,0,65.0,41,7.0,1.0,9.0,Low
4347,Employee 4347,43,9.0,0,60.0,41,7.0,9.0,7.0,Low
4348,Employee 4348,53,8.0,0,96.0,35,9.0,7.0,6.0,Low
4349,Employee 4349,58,8.0,0,89.0,40,7.0,3.0,9.0,Low
4350,Employee 4350,34,5.0,0,83.0,45,8.0,8.0,7.0,Low
4351,Employee 4351,26,5.0,2,77.0,32,9.0,7.0,9.0,Low
4352,Employee 4352,44,8.0,1,86.0,37,5.0,7.0,8.0,Low
4353,Employee 4353,53,7.0,2,59.0,33,5.0,8.0,7.0,Low
4354,Employee 4354,43,7.0,4,91.0,47,5.0,8.0,5.0,Low
4355,Employee 4355,59,9.0,0,57.0,40,6.0,1.0,7.0,Low
4356,Employee 4356,24,7.0,2,77.0,47,6.0,1.0,7.0,Low
4357,Employee 4357,50,6.0,0,53.0,39,9.0,3.0,6.0,Low
4358,Employee 4358,30,7.0,0,55.0,38,5.0,5.0,9.0,Low
4359,Employee 4359,59,9.0,3,60.0,35,7.0,1.0,6.0,Low
4360,Employee 4360,49,8.0,1,70.0,35,9.0,3.0,5.0,Low
4361,Employee 4361,32,6.0,0,89.0,48,8.0,9.0,5.0,Low
4362,Employee 4362,26,8.0,3,77.0,43,6.0,7.0,9.0,Low
4363,Employee 4363,21,5.0,1,87.0,38,9.0,4.0,8.0,Low
4364,Employee 4364,31,5.0,0,79.0,48,9.0,6.0,7.0,Low
4365,Employee 4365,20,9.0,3,74.0,46,9.0,3.0,5.0,Low
4366,Employee 4366,31,5.0,1,63.0,47,5.0,8.0,8.0,Low
4367,Employee 4367,38,8.0,1,76.0,33,8.0,6.0,6.0,Low
4368,Employee 4368,24,9.0,3,74.0,40,5.0,5.0,5.0,Low
4369,Employee 4369,53,5.0,2,89.0,49,6.0,9.0,9.0,Low
4370,Employee 4370,54,5.0,1,51.0,31,6.0,7.0,7.0,Low
4371,Employee 4371,43,9.0,1,61.0,49,7.0,6.0,6.0,Low
4372,Employee 4372,32,7.0,3,56.0,34,5.0,9.0,5.0,Low
4373,Employee 4373,23,5.0,3,70.0,33,9.0,7.0,7.0,Low
4374,Employee 4374,28,8.0,3,74.0,38,9.0,5.0,6.0,Low
4375,Employee 4375,54,7.0,0,76.0,43,9.0,3.0,5.0,Low
4376,Employee 4376,51,7.0,4,57.0,48,5.0,8.0,5.0,Low
4377,Employee 4377,46,8.0,0,86.0,37,7.0,9.0,9.0,Low
4378,Employee 4378,26,5.0,3,68.0,37,7.0,6.0,5.0,Low
4379,Employee 4379,43,9.0,4,97.0,36,6.0,4.0,8.0,Low
4380,Employee 4380,57,9.0,1,76.0,36,6.0,2.0,7.0,Low
4381,Employee 4381,48,9.0,1,60.0,49,9.0,8.0,8.0,Low
4382,Employee 4382,50,6.0,0,71.0,47,9.0,8.0,5.0,Low
4383,Employee 4383,50,8.0,0,56.0,48,6.0,9.0,8.0,Low
4384,Employee 4384,47,9.0,0,89.0,48,9.0,6.0,8.0,Low
4385,Employee 4385,55,9.0,1,84.0,34,5.0,3.0,6.0,Low
4386,Employee 4386,42,7.0,4,61.0,33,8.0,9.0,8.0,Low
4387,Employee 4387,27,9.0,1,98.0,42,8.0,8.0,7.0,Low
4388,Employee 4388,54,8.0,4,59.0,34,6.0,8.0,8.0,Low
4389,Employee 4389,33,8.0,0,70.0,45,5.0,6.0,5.0,Low
4390,Employee 4390,38,8.0,0,84.0,43,8.0,8.0,5.0,Low
4391,Employee 4391,21,9.0,4,59.0,41,9.0,4.0,5.0,Low
4392,Employee 4392,42,8.0,1,62.0,45,6.0,2.0,8.0,Low
4393,Employee 4393,28,8.0,3,69.0,35,8.0,5.0,9.0,Low
4394,Employee 4394,48,8.0,1,51.0,41,9.0,8.0,6.0,Low
4395,Employee 4395,22,5.0,1,78.0,49,9.0,5.0,5.0,Low
4396,Employee 4396,46,5.0,1,90.0,41,7.0,4.0,9.0,Low
4397,Employee 4397,36,5.0,4,88.0,30,6.0,6.0,8.0,Low
4398,Employee 4398,51,8.0,0,60.0,32,6.0,8.0,7.0,Low
4399,Employee 4399,21,8.0,1,88.0,47,7.0,4.0,6.0,Low
4400,Employee 4400,58,5.0,3,51.0,47,8.0,4.0,6.0,Low
4401,Employee 4401,22,5.0,0,57.0,32,8.0,5.0,5.0,Low
4402,Employee 4402,20,8.0,0,90.0,39,9.0,4.0,6.0,Low
4403,Employee 4403,57,8.0,3,60.0,43,8.0,9.0,9.0,Low
4404,Employee 4404,31,8.0,0,89.0,47,8.0,8.0,8.0,Low
4405,Employee 4405,53,9.0,1,90.0,49,6.0,7.0,6.0,Low
4406,Employee 4406,40,5.0,4,65.0,47,7.0,3.0,6.0,Low
4407,Employee 4407,36,9.0,1,94.0,33,7.0,4.0,8.0,Low
4408,Employee 4408,42,5.0,0,75.0,43,6.0,8.0,7.0,Low
4409,Employee 4409,42,8.0,4,93.0,47,8.0,8.0,5.0,Low
4410,Employee 4410,23,8.0,1,63.0,36,8.0,2.0,8.0,Low
4411,Employee 4411,26,8.0,2,64.0,37,6.0,6.0,5.0,Low
4412,Employee 4412,38,6.0,2,60.0,49,9.0,2.0,8.0,Low
4413,Employee 4413,40,5.0,0,90.0,49,8.0,4.0,6.0,Low
4414,Employee 4414,30,9.0,3,69.0,39,5.0,2.0,5.0,Low
4415,Employee 4415,55,8.0,2,93.0,40,5.0,8.0,7.0,Low
4416,Employee 4416,56,5.0,3,93.0,30,6.0,7.0,8.0,Low
4417,Employee 4417,43,6.0,1,63.0,46,5.0,6.0,9.0,Low
4418,Employee 4418,21,5.0,0,84.0,43,5.0,6.0,8.0,Low
4419,Employee 4419,56,6.0,0,80.0,42,9.0,1.0,6.0,Low
4420,Employee 4420,20,7.0,4,65.0,43,8.0,6.0,8.0,Low
4421,Employee 4421,23,8.0,3,95.0,36,6.0,2.0,7.0,Low
4422,Employee 4422,23,6.0,2,85.0,40,7.0,7.0,7.0,Low
4423,Employee 4423,24,7.0,3,57.0,48,6.0,5.0,7.0,Low
4424,Employee 4424,30,5.0,0,70.0,32,5.0,1.0,7.0,Low
4425,Employee 4425,53,9.0,0,85.0,34,8.0,2.0,9.0,Low
4426,Employee 4426,53,6.0,4,61.0,43,7.0,9.0,5.0,Low
4427,Employee 4427,25,5.0,0,85.0,37,7.0,6.0,5.0,Low
4428,Employee 4428,25,6.0,0,67.0,41,8.0,5.0,6.0,Low
4429,Employee 4429,48,5.0,3,93.0,36,9.0,9.0,6.0,Low
4430,Employee 4430,40,8.0,4,64.0,37,8.0,1.0,6.0,Low
4431,Employee 4431,24,7.0,1,51.0,47,6.0,3.0,8.0,Low
4432,Employee 4432,48,9.0,0,89.0,48,8.0,3.0,6.0,Low
4433,Employee 4433,48,8.0,4,50.0,42,8.0,4.0,7.0,Low
4434,Employee 4434,40,7.0,4,70.0,43,7.0,6.0,9.0,Low
4435,Employee 4435,53,9.0,1,97.0,39,8.0,3.0,9.0,Low
4436,Employee 4436,20,6.0,2,90.0,38,8.0,6.0,5.0,Low
4437,Employee 4437,30,9.0,3,89.0,30,5.0,2.0,7.0,Low
4438,Employee 4438,46,5.0,4,93.0,37,8.0,5.0,5.0,Low
4439,Employee 4439,52,6.0,3,62.0,44,7.0,4.0,8.0,Low
4440,Employee 4440,20,6.0,3,50.0,45,8.0,7.0,7.0,Low
4441,Employee 4441,58,8.0,3,86.0,40,5.0,9.0,8.0,Low
4442,Employee 4442,22,9.0,3,57.0,41,5.0,5.0,9.0,Low
4443,Employee 4443,36,8.0,2,69.0,45,5.0,4.0,8.0,Low
4444,Employee 4444,28,9.0,2,98.0,31,9.0,7.0,6.0,Low
4445,Employee 4445,23,8.0,4,64.0,42,5.0,4.0,9.0,Low
4446,Employee 4446,41,5.0,0,66.0,46,9.0,2.0,8.0,Low
4447,Employee 4447,57,7.0,1,55.0,49,7.0,3.0,6.0,Low
4448,Employee 4448,41,7.0,1,96.0,48,8.0,4.0,8.0,Low
